"dataset_id";"observacao_id";"camada_id";"amostra_id";"camada_nome";"profund_sup";"profund_inf";"terrafina";"argila";"silte";"areia";"carbono";"ctc";"ph";"dsi";"ce"
"ctb0623";"Lacerdópolis-3";"NULL";NA;"Ap";0;28;NA;572;364;64;15,95;NA;4,7;NA;NA
"ctb0623";"Lacerdópolis-4";"NULL";NA;"A";0;28;NA;521;371;108;8;NA;5,7;NA;NA
"ctb0623";"Lacerdópolis-5";NA;NA;"Ap";0;22;NA;491,402714932127;347,511312217195;161,085972850679;10;NA;5,7;NA;NA
"ctb0623";"Lacerdópolis-6";"NULL";NA;"Ap";0;30;NA;398,398398398398;427,427427427427;174,174174174174;12,33;NA;5,2;NA;NA
"ctb0623";"Lacerdópolis-7";"NULL";NA;"A/Bi";0;35;NA;228;540;232;14;NA;5,8;NA;NA
"ctb0624";"Salto-Veloso-1";"NULL";NA;"ABi";0;22;NA;229;535;236;21;NA;5,5;NA;NA
"ctb0624";"Salto-Veloso-2";"NULL";NA;"Ap";0;25;NA;424;530;46;16,5;NA;5,4;NA;NA
"ctb0624";"Salto-Veloso-3";NA;NA;"Ap";0;19;NA;672;304;24;20;NA;6;NA;NA
"ctb0624";"Salto-Veloso-4";"NULL";NA;"A";0;130;NA;498,498498498498;401,401401401401;100,1001001001;16,5;NA;5,4;NA;NA
"ctb0624";"Salto-Veloso-5";"NULL";NA;"Ap";0;115;NA;522;422;56;16;NA;4,6;NA;NA
"ctb0624";"Salto-Veloso-6";"NULL";NA;"Ap";0;24;NA;565,434565434565;358,641358641359;75,9240759240759;10;NA;4,6;NA;NA
"ctb0624";"Salto-Veloso-7";"NULL";NA;"Ap";0;105;NA;619,61961961962;356,356356356356;24,024024024024;9,5;NA;4,4;NA;NA
"ctb0626";"Pomerode-01";"NULL";NA;"A";0;120;NA;281,281281281281;239,239239239239;479,479479479479;7,78;7,4;5,4;NA;NA
"ctb0626";"Pomerode-02";"NULL";NA;"A";0;20;NA;303,696303696304;230,769230769231;465,534465534466;4,88;5,9;4,8;NA;NA
"ctb0626";"Pomerode-03";"NULL";NA;"A";0;15;NA;210;362;428;9,03;10,1;5,3;NA;NA
"ctb0626";"Pomerode-04";"NULL";NA;"A";0;100;NA;372;345;283;7,9;6,9;5;NA;NA
"ctb0626";"Pomerode-05";"NULL";NA;"A";0;30;NA;375,634517766497;205,07614213198;419,289340101523;4,7;5;5,1;NA;NA
"ctb0626";"Pomerode-06";"NULL";NA;"A";0;110;NA;367,934224049332;186,022610483042;446,043165467626;6,03;6,9;4,8;NA;NA
"ctb0626";"Pomerode-07";"NULL";NA;"A";0;70;NA;350,701402805611;234,468937875752;414,829659318637;4,6;10,8;5,7;NA;NA
"ctb0626";"Pomerode-08";"NULL";NA;"A";0;110;NA;317,365269461078;160,678642714571;521,956087824351;5,72;7,7;5;NA;NA
"ctb0626";"Pomerode-09";"NULL";NA;"A";0;130;NA;349,950149551346;257,228315054835;392,821535393819;7,24;7,2;4,8;NA;NA
"ctb0627";"Pinheiro-Pr-02";NA;NA;"A";0;24;NA;504;464;32;12;NA;4,9;NA;NA
"ctb0627";"Pinheiro-Pr-06";NA;"18742";"A";0;35;NA;298;534;168;39;NA;4,9;NA;NA
"ctb0627";"Pinheiro-Pr-07";NA;NA;"A";0;40;NA;481;495;24;10,35;NA;4,4;NA;NA
"ctb0627";"Pinheiro-Pr-12";NA;NA;"A";0;30;NA;749,74974974975;244,244244244244;6,00600600600601;12,35;NA;4,2;NA;NA
"ctb0627";"Pinheiro-Pr-18";NA;NA;"A";0;27;NA;392;505;103;9,5;NA;5,1;NA;NA
"ctb0627";"Pinheiro-Pr-25";NA;NA;"A";0;0;NA;402;540;58;7,2;NA;4,5;NA;NA
"ctb0627";"Pinheiro-Pr-27";NA;NA;"Bt";20;80;NA;422,00956937799;478,468899521531;99,5215311004785;8,35;NA;6;NA;NA
"ctb0628";"Videira-01";"NULL";NA;"A";0;100;NA;622,622622622623;336,336336336336;41,041041041041;18;NA;4,8;NA;NA
"ctb0628";"Videira-02";"NULL";NA;"A";0;23;NA;650,650650650651;307,307307307307;42,042042042042;19;NA;4,6;NA;NA
"ctb0628";"Videira-03";NA;NA;"Bt";58;90;NA;594,594594594595;317,317317317317;88,0880880880881;11;NA;4,8;NA;NA
"ctb0628";"Videira-04";"NULL";NA;"A";0;20;NA;556;381;63;18;NA;4,8;NA;NA
"ctb0628";"Videira-05";"NULL";NA;"A";0;15;NA;547;415;38;17,5;NA;5,2;NA;NA
"ctb0629";"Xanxerê-01";"NULL";NA;"A";0;27;NA;687;232;81;11,47;7;5,1;NA;NA
"ctb0629";"Xanxerê-02";"NULL";NA;"A";0;25;NA;747;188;65;15,64;8,7;4,9;NA;NA
"ctb0629";"Xanxerê-03";"NULL";NA;"AB";0;145;NA;856,100104275287;131,386861313869;12,5130344108446;13,8;7,6;4,9;NA;NA
"ctb0629";"Xanxerê-04";"NULL";NA;"A";0;130;NA;729,270729270729;229,77022977023;40,959040959041;11,61;6,6;5,2;NA;NA
"ctb0629";"Xanxerê-05";"NULL";NA;"A";0;15;NA;684;264;52;13,91;6,4;4,5;NA;NA
"ctb0629";"Xanxerê-06";"NULL";NA;"BA";0;140;NA;801,801801801802;170,17017017017;28,028028028028;12,26;6,6;5;NA;NA
"ctb0629";"Xanxerê-07";"NULL";NA;"Ap";0;130;NA;743;248;9;18;9,8;4,5;NA;NA
"ctb0631";"PC-1";"1";"18751";"A";0;15;960;490;140;370;16,4;10,1;4,9;NA;NA
"ctb0631";"PC-1";"2";"18752";"B1";20;30;960;540;150;310;10,4;8,7;4,8;NA;NA
"ctb0631";"PC-1";"3";"18753";"B2";60;70;950;550;130;320;8,5;8,3;4,8;NA;NA
"ctb0631";"PC-10";"1";"18796";"A";0;15;1000;480;450;70;36,1;26,2;4,5;NA;NA
"ctb0631";"PC-10";"2";"18797";"B";60;80;1000;510;430;60;14,2;13,3;4,7;NA;NA
"ctb0631";"PC-100";NA;NA;"(B)";80;100;NA;695;220;85;23,85;18,8;5;NA;NA
"ctb0631";"PC-101";NA;NA;"(B)";60;85;NA;535;350;115;39,25;19,4;4,9;NA;NA
"ctb0631";"PC-102";NA;NA;"(B)";80;100;NA;735;170;95;26,3;14,4;5;NA;NA
"ctb0631";"PC-103";NA;NA;"A";0;20;NA;645;280;75;38,1;17,5;4,3;NA;NA
"ctb0631";"PC-104";"NULL";NA;"(B)";NA;NA;NA;603;270;127;12,73;8,3;5,3;NA;NA
"ctb0631";"PC-105";"NULL";NA;"(B)2";0;20;NA;700;213;87;15,5;12,4;4,9;NA;NA
"ctb0631";"PC-106";NA;NA;"A";0;20;NA;605;135;260;18;14,9;4,5;NA;NA
"ctb0631";"Pc-107";NA;NA;"A";0;30;NA;625,615763546798;305,418719211823;68,9655172413793;37,3;26,8;4,5;NA;NA
"ctb0631";"PC-108";NA;NA;"(B)";70;90;NA;520;140;340;15,15;10,8;4,2;NA;NA
"ctb0631";"PC-109";NA;NA;"A";NA;NA;NA;251,256281407035;221,105527638191;527,638190954774;13,9;8,4;4,9;NA;NA
"ctb0631";"PC-11";"1";"18885";"A";0;20;1000;11,1111111111111;33,3333333333333;955,555555555556;6,8;4,8;5,3;NA;NA
"ctb0631";"PC-110";NA;NA;"A";NA;NA;NA;375;195;430;20,15;13,3;5;NA;NA
"ctb0631";"PC-111";NA;NA;"A";0;25;NA;660;305;35;28,25;20,1;4,4;NA;NA
"ctb0631";"PC-112";NA;NA;"(B)";60;80;NA;525;255;220;15,85;14,5;4,6;NA;NA
"ctb0631";"PC-113";NA;NA;"(B)";40;60;NA;490;330;180;21,8;19,4;4,5;NA;NA
"ctb0631";"PC-114";NA;NA;"A";0;20;NA;375;195;430;10,7;7,6;4,9;NA;NA
"ctb0631";"PC-115";NA;NA;"A";0;20;NA;375;310;315;5,7;9;4,8;NA;NA
"ctb0631";"PC-116";"NULL";NA;"(B)2";0;120;NA;313,313313313313;303,303303303303;383,383383383383;7,47;6,9;4,9;NA;NA
"ctb0631";"PC-117";NA;NA;"A";NA;NA;NA;450;440;110;17,2;4,1;5,2;NA;NA
"ctb0631";"PC-118";NA;NA;"A";0;25;NA;535;285;180;10,3;9,6;5;NA;NA
"ctb0631";"PC-119";NA;NA;"(B)";60;80;NA;380;160;460;12,65;9,3;5;NA;NA
"ctb0631";"PC-12";"1";"18886";"A";0;20;1000;130;40;830;5,9;3,6;6;NA;NA
"ctb0631";"PC-12";"2";"18887";"B";80;100;1000;270;40;690;2,6;3;4,8;NA;NA
"ctb0631";"PC-120";NA;NA;"A";0;20;NA;425;155;420;8,95;6,4;5,1;NA;NA
"ctb0631";"PC-121";NA;NA;"A";0;20;NA;572,815533980582;87,378640776699;339,805825242718;15,85;10,1;5,1;NA;NA
"ctb0631";"PC-122";NA;NA;"A";0;20;NA;195;60;745;5,4;3,7;5;NA;NA
"ctb0631";"PC-123";NA;NA;"A";0;15;NA;530;445;25;24,5;15,4;4,8;NA;NA
"ctb0631";"PC-124";"NULL";NA;"(B)";0;20;NA;470;420;110;19,77;12,8;4,5;NA;NA
"ctb0631";"PC-125";"NULL";NA;"(B)1";0;100;NA;296,703296703297;216,783216783217;486,513486513486;7,73;6,7;4,7;NA;NA
"ctb0631";"PC-126";NA;NA;"A";0;20;NA;165;185;650;7,5;4,8;4,8;NA;NA
"ctb0631";"PC-127";NA;NA;"A";0;30;NA;160;55;785;10,25;7,8;4,9;NA;NA
"ctb0631";"Pc-128";NA;NA;"A";0;40;NA;290;75;635;12,55;9,5;5;NA;NA
"ctb0631";"PC-129";NA;NA;"A";0;20;NA;209,52380952381;114,285714285714;676,190476190476;23,95;12,9;5,2;NA;NA
"ctb0631";"PC-13";"1";"18888";"A";0;20;1000;100;40;860;5,6;3;5,5;NA;NA
"ctb0631";"PC-130";"NULL";NA;"(B)1";0;0;NA;395;175;430;11,88;11,2;4,3;NA;NA
"ctb0631";"PC-131";"NULL";NA;"(B)";150;100;NA;303;100;597;5,7;7,7;4,3;NA;NA
"ctb0631";"PC-132";"NULL";NA;"(B)2";140;160;NA;266,733266733267;116,883116883117;616,383616383616;5,13;6,6;4,7;NA;NA
"ctb0631";"PC-133";NA;"19821";"A";NA;NA;NA;407,894736842105;250;342,105263157895;25,6;24,2;4,4;NA;NA
"ctb0631";"PC-134";NA;NA;"Bg";40;50;NA;265;420;315;11;8,8;5;NA;NA
"ctb0631";"PC-135";NA;NA;"A";0;30;NA;465;320;215;18,5;13,1;3,8;NA;NA
"ctb0631";"PC-136";"NULL";NA;"A";0;25;NA;350;137;513;NA;9,4;4,7;NA;NA
"ctb0631";"PC-137";NA;"19841";"A";0;20;NA;360;420;220;149;45,7;5,2;NA;NA
"ctb0631";"PC-138";"NULL";NA;"I";0;20;NA;470;420;110;19,77;12,8;4,5;NA;NA
"ctb0631";"PC-139";"NULL";NA;"A1";0;15;NA;463;470;67;22,2;18;5,7;NA;NA
"ctb0631";"PC-14";"1";"18890";"A";0;20;1000;140;20;840;5,3;3,4;5,6;NA;NA
"ctb0631";"PC-14";"2";"18891";"B";70;90;1000;250;20;730;2,5;2,9;4;NA;NA
"ctb0631";"PC-140";NA;NA;"A";0;15;NA;175;370;455;15,5;14,6;7,2;NA;NA
"ctb0631";"PC-141";NA;"19936";"A";0;40;NA;260;470;270;6,2;8;5,1;NA;NA
"ctb0631";"PC-142";NA;NA;"(B)";35;45;NA;435;435;130;13;14,7;5,4;NA;NA
"ctb0631";"PC-143";NA;NA;"B/C";40;60;NA;247,619047619048;557,142857142857;195,238095238095;6,85;10;5,1;NA;NA
"ctb0631";"PC-144";NA;"19941";"A";NA;NA;NA;190;190;620;37,6;20,2;5,3;NA;NA
"ctb0631";"PC-15";"1";"18892";"A";0;20;1000;130;40;830;5,4;3,8;5,3;NA;NA
"ctb0631";"PC-15";"2";"18893";"B";80;100;1000;170;50;780;1,8;2,1;4,8;NA;NA
"ctb0631";"PC-16";"1";"18894";"A";0;20;990;610;160;230;23,5;18,2;5;NA;NA
"ctb0631";"PC-16";"2";"18895";"B";50;70;990;720;60;220;6,6;5,8;5,6;NA;NA
"ctb0631";"PC-17";"1";"18896";"A";0;20;1000;690;170;140;25,4;12,2;4,3;NA;NA
"ctb0631";"PC-17";"2";"18897";"B";70;90;1000;740;160;100;12,5;6,9;4,9;NA;NA
"ctb0631";"PC-18";"1";"18898";"A";NA;NA;1000;440;200;360;22;13,9;4,4;NA;NA
"ctb0631";"PC-18";"2";"18899";"B";NA;NA;1000;520;150;330;9;7,9;4,7;NA;NA
"ctb0631";"PC-19";"1";"18900";"A";0;20;1000;620;220;160;41,7;20,1;4,8;NA;NA
"ctb0631";"PC-19";"2";"18901";"B";80;100;980;650;190;160;18,9;8,5;5,2;NA;NA
"ctb0631";"PC-2";"1";"18754";"A";0;15;940;300;210;490;21,3;8;4,5;NA;NA
"ctb0631";"PC-2";"2";"18755";"B";45;65;970;380;190;430;5,7;6,1;5,1;NA;NA
"ctb0631";"PC-20";"1";"18902";"B";NA;NA;1000;610;230;160;7,9;7,7;5,3;NA;NA
"ctb0631";"PC-21";"1";"18903";"A";0;20;1000;260;60;680;17,2;13,8;6,3;NA;NA
"ctb0631";"PC-21";"2";"18904";"B";90;120;1000;320;50;630;9,1;13,8;6,3;NA;NA
"ctb0631";"PC-22";"1";"18905";"A";0;20;1000;730;150;120;27,9;12,7;4,8;NA;NA
"ctb0631";"PC-22";"2";"18906";"B";80;100;1000;233,333333333333;366,666666666667;400;10,3;7,6;4,8;NA;NA
"ctb0631";"PC-23";"1";"18907";"A";0;20;1000;480;210;310;38,2;17,6;4,7;NA;NA
"ctb0631";"PC-23";"2";"18908";"B";80;100;1000;600;180;220;12,9;8,8;4,9;NA;NA
"ctb0631";"PC-24";"1";"18909";"A";0;20;990;630;160;210;31,6;17,2;4,2;NA;NA
"ctb0631";"PC-24";"2";"18910";"B";60;80;990;710;160;130;8,9;8,6;4,9;NA;NA
"ctb0631";"PC-25";"1";"18913";"A";0;25;1000;510;220;270;24,6;15,3;4,6;NA;NA
"ctb0631";"PC-25";"2";"18914";"B1";40;70;1000;620;160;220;10,3;10,3;4,4;NA;NA
"ctb0631";"PC-25";"3";"18915";"B2";90;100;1000;650;160;190;7,9;6,5;4,8;NA;NA
"ctb0631";"PC-26";"1";"18916";"A";0;20;1000;100;20;880;3,7;2,6;5,3;NA;NA
"ctb0631";"PC-26";"2";"18917";"B";80;100;1000;138,613861386139;49,5049504950495;811,881188118812;1,8;2;5,4;NA;NA
"ctb0631";"PC-27";"1";"19064";"A";0;20;1000;770;170;60;38,2;18,6;5,1;NA;NA
"ctb0631";"PC-27";"2";"19065";"B";70;90;1000;840;140;20;8,1;5;5,7;NA;NA
"ctb0631";"PC-28";"1";"19067";"A";0;20;1000;740;220;40;45;17,7;5,1;NA;NA
"ctb0631";"PC-28";"2";"19068";"B1";40;80;1000;780;190;30;20,9;10,3;5,3;NA;NA
"ctb0631";"PC-28";"3";"19069";"B2";95;120;1000;298,892988929889;590,405904059041;110,70110701107;6,9;4,4;5,4;NA;NA
"ctb0631";"PC-29";"1";"19072";"A";0;20;1000;750;190;60;38,9;14,7;5,1;NA;NA
"ctb0631";"PC-29";"2";"19073";"B1";40;60;1000;810;150;40;22;11,1;5,3;NA;NA
"ctb0631";"PC-29";"3";"19074";"B2";90;120;1000;800;160;40;14,6;6,8;5,3;NA;NA
"ctb0631";"PC-29";"4";"19075";"B3";130;150;1000;840;130;30;3,5;2,6;5,7;NA;NA
"ctb0631";"PC-3";"1";"18756";"A";0;20;960;420;140;440;8,4;6,9;5;NA;NA
"ctb0631";"PC-3";"2";"18757";"B";40;70;940;450;180;370;4,7;4,8;5,1;NA;NA
"ctb0631";"PC-30";"1";"19077";"A";0;0;1000;730;210;60;19,6;14,1;6,1;NA;NA
"ctb0631";"PC-30";"2";"19078";"B";0;0;1000;820;130;50;7;6,5;5,4;NA;NA
"ctb0631";"PC-31";"1";"19079";"A";0;0;1000;770;190;40;15,4;12,6;5,1;NA;NA
"ctb0631";"PC-31";"2";"19080";"B";0;0;1000;820;150;30;7,2;6,8;5,1;NA;NA
"ctb0631";"PC-32";"1";"19081";"A";0;0;1000;740;150;110;27,1;14,1;4,8;NA;NA
"ctb0631";"PC-32";"2";"19082";"B";0;0;1000;860;110;30;10,9;6,6;5,4;NA;NA
"ctb0631";"PC-33";"1";"19083";"A";0;20;1000;730;190;80;39,7;19,1;5,7;NA;NA
"ctb0631";"PC-33";"2";NA;"B2";90;120;995;785;145;70;19,85;11,1;5,1;NA;NA
"ctb0631";"PC-34";"1";"19088";"A";0;20;1000;700;230;70;33,8;17,6;5,4;NA;NA
"ctb0631";"PC-34";"2";"19089";"B1";40;60;1000;800;150;50;15,8;4,3;5,5;NA;NA
"ctb0631";"PC-34";"3";"19091";"B2";80;100;1000;790;150;60;10,7;5,4;5,2;NA;NA
"ctb0631";"PC-35";"1";"19092";"A";NA;NA;1000;570;300;130;29,2;16,7;4,8;NA;NA
"ctb0631";"PC-35";"2";"19093";"B";NA;NA;900;600;260;140;7;5,6;5,7;NA;NA
"ctb0631";"PC-36";"1";"19097";"A";NA;NA;1000;780;120;100;25;15,2;4,6;NA;NA
"ctb0631";"PC-36";"2";"19098";"B";NA;NA;1000;810;110;80;10,8;7,2;4,4;NA;NA
"ctb0631";"PC-37";"1";"19099";"A";0;20;1000;780;170;50;49;21,6;4,2;NA;NA
"ctb0631";"PC-37";"2";"19100";"B1";40;60;1000;840;140;20;27,4;13,4;4,7;NA;NA
"ctb0631";"PC-37";"3";"19101";"B2";90;120;1000;860;120;20;18;9,5;4,9;NA;NA
"ctb0631";"PC-38";NA;NA;"B";80;100;NA;770;195;35;22,8;15,1;4,8;NA;NA
"ctb0631";"PC-39";NA;NA;"A";0;20;NA;775;160;65;19,75;17,4;4,5;NA;NA
"ctb0631";"PC-4";"1";"18758";"A1";0;40;1000;500;140;360;28,6;17,6;4,8;NA;NA
"ctb0631";"PC-4";"2";"18759";"A3";40;80;1000;520;150;330;10,5;9,4;5;NA;NA
"ctb0631";"PC-4";"3";"18760";"B2";80;130;1000;540;140;320;3,3;3,9;5,6;NA;NA
"ctb0631";"PC-4";"4";"18761";"B3";130;280;990;660;90;250;1,4;5,1;5,4;NA;NA
"ctb0631";"PC-40";NA;NA;"A";0;20;NA;770;170;60;23,3;16,2;4,9;NA;NA
"ctb0631";"PC-41";NA;NA;"A1";0;20;NA;730;170;100;22,15;11,2;4,9;NA;NA
"ctb0631";"PC-42";NA;NA;"B2";80;110;NA;735;195;70;48,95;18,3;4,8;NA;NA
"ctb0631";"PC-43";NA;NA;"B";80;110;NA;780;165;55;27,75;15,6;4,7;NA;NA
"ctb0631";"PC-44";NA;NA;"A";0;30;NA;515;300;185;13,9;10,8;5,7;NA;NA
"ctb0631";"PC-45";NA;NA;"Bt";70;90;NA;575;245;180;12,45;15,4;5,9;NA;NA
"ctb0631";"PC-46";NA;NA;"A";0;20;NA;555;270;175;19,9;13,9;7,2;NA;NA
"ctb0631";"PC-47";NA;NA;"Bt";40;60;NA;725;215;60;25,35;15,2;5,1;NA;NA
"ctb0631";"PC-48";NA;NA;"A";0;20;NA;675;245;80;19,2;17,5;5,7;NA;NA
"ctb0631";"PC-49";NA;NA;"Bt";60;80;NA;760;200;40;25,25;19,9;5,7;NA;NA
"ctb0631";"PC-5";"1";"18763";"A";0;20;980;390;160;450;19,6;10,6;4;NA;NA
"ctb0631";"PC-5";"2";"18764";"B";60;80;970;490;150;360;6,3;6,5;4,6;NA;NA
"ctb0631";"PC-50";NA;NA;"A";0;20;NA;830;130;40;20,35;12,3;4,9;NA;NA
"ctb0631";"PC-51";NA;NA;"Bt";60;80;NA;700;225;75;21,15;15,7;4,3;NA;NA
"ctb0631";"PC-52";NA;NA;"A";0;20;NA;755;180;65;20,45;16,4;4,8;NA;NA
"ctb0631";"PC-53";NA;NA;"A";0;20;NA;660;255;85;25,45;14;4,7;NA;NA
"ctb0631";"PC-54";NA;NA;"A";0;20;NA;790;155;55;20,8;14,1;5;NA;NA
"ctb0631";"PC-55";NA;NA;"B2t";80;100;NA;705;245;50;33,95;18,8;4,8;NA;NA
"ctb0631";"PC-56";"NULL";NA;"A";0;120;NA;810;157;33;13,9;8,9;5;NA;NA
"ctb0631";"PC-57";"NULL";NA;"A";0;150;NA;696,303696303696;276,723276723277;26,973026973027;16,03;15;4,9;NA;NA
"ctb0631";"PC-58";NA;NA;"Bt";70;90;NA;685;270;45;17,55;14,1;4,9;NA;NA
"ctb0631";"PC-59";NA;NA;"Bt";60;120;NA;600;350;50;14,55;17;4,6;NA;NA
"ctb0631";"PC-6";"1";"18770";"A1";0;30;990;420;240;340;38,1;21,9;3,9;NA;NA
"ctb0631";"PC-6";"2";"18771";"A3";60;80;1000;470;180;350;22,6;11,7;4;NA;NA
"ctb0631";"PC-6";"3";"18773";"B";110;130;990;470;230;300;6,8;5,5;4,5;NA;NA
"ctb0631";"PC-60";"NULL";NA;"A1";0;130;NA;588;352;60;14,43;11,9;4,9;NA;NA
"ctb0631";"PC-61";NA;NA;"A";0;20;NA;525;335;140;11,85;11,6;4,8;NA;NA
"ctb0631";"PC-62";NA;NA;"Bt";80;120;NA;520;185;295;14,8;10,7;4,7;NA;NA
"ctb0631";"PC-63";NA;NA;"Bt";80;100;NA;530;395;75;9,45;10,4;4,8;NA;NA
"ctb0631";"PC-64";NA;NA;"Bt";NA;NA;NA;415;245;340;10,9;10,1;6,7;NA;NA
"ctb0631";"PC-65";NA;NA;"Bt";NA;NA;NA;340;415;245;11,35;9,8;6,2;NA;NA
"ctb0631";"PC-66";NA;NA;"Bt";70;90;NA;305;50;645;6,55;4,3;7,2;NA;NA
"ctb0631";"PC-67";"NULL";NA;"A1";0;15;NA;203;150;647;9,73;6,3;5;NA;NA
"ctb0631";"PC-68";"NULL";NA;"A";0;0;NA;113,113113113113;33,033033033033;853,853853853854;4,8;2,7;5;NA;NA
"ctb0631";"PC-69";NA;NA;"A";0;20;NA;520;115;365;11,6;7,5;4,6;NA;NA
"ctb0631";"PC-7";"1";"18779";"A";0;15;990;400;190;410;25,6;14,5;4;NA;NA
"ctb0631";"PC-7";"2";"18780";"B1";30;45;980;410;180;410;12,7;9,3;4,5;NA;NA
"ctb0631";"PC-7";"3";"18781";"B2";50;70;960;440;140;420;8,5;8,2;4,9;NA;NA
"ctb0631";"PC-70";"NULL";NA;"A1";0;15;NA;400;83;517;14,07;9,6;5;NA;NA
"ctb0631";"PC-71";NA;NA;"A";NA;NA;NA;525;310;165;17,9;18,6;6,1;NA;NA
"ctb0631";"PC-72";NA;NA;"A";0;0;NA;285;400;315;13,9;9,6;7;NA;NA
"ctb0631";"PC-73";NA;NA;"Bt";0;0;NA;665;220;115;15,45;11,7;5,6;NA;NA
"ctb0631";"PC-74";NA;NA;"A";NA;NA;NA;475;305;220;13,95;12,9;5,4;NA;NA
"ctb0631";"PC-75";NA;NA;"Bt";NA;NA;NA;565;200;235;14,85;11,1;5,1;NA;NA
"ctb0631";"PC-76";NA;NA;"Bt";NA;NA;NA;480;200;320;11,85;11,4;5,4;NA;NA
"ctb0631";"PC-77";NA;NA;"A";0;70;NA;680;120;200;16,7;13,8;5,1;NA;NA
"ctb0631";"PC-78";NA;NA;"A";NA;NA;NA;505;180;315;24;15,4;4,8;NA;NA
"ctb0631";"PC-79";NA;NA;"Bt";NA;NA;NA;475;225;300;22,15;14,6;5,2;NA;NA
"ctb0631";"PC-8";"1";"18787";"A";0;20;980;450;200;350;27,4;12,2;4,4;NA;NA
"ctb0631";"PC-8";"2";"18789";"B";80;105;980;500;190;310;8;7,1;5,2;NA;NA
"ctb0631";"PC-80";NA;NA;"A";0;0;NA;520;175;305;9,95;8,6;5,1;NA;NA
"ctb0631";"PC-81";NA;NA;"A";0;0;NA;275;70;655;8,65;5,3;5,2;NA;NA
"ctb0631";"PC-82";NA;NA;"A";0;0;NA;185;70;745;8,65;5,8;5,6;NA;NA
"ctb0631";"PC-83";NA;NA;"A";NA;NA;NA;485;335;180;10,9;15,9;4,8;NA;NA
"ctb0631";"PC-84";NA;NA;"Bt";0;0;NA;295;135;570;7,35;7,8;5,4;NA;NA
"ctb0631";"PC-85";NA;NA;"A";0;20;NA;320;180;500;11,8;8,8;5,3;NA;NA
"ctb0631";"PC-86";NA;NA;"A";NA;NA;NA;470;370;160;8,35;13;NA;NA;NA
"ctb0631";"PC-87";"NULL";NA;"A1";0;15;NA;383,94584139265;316,247582205029;299,806576402321;21,63;16,3;5,4;NA;NA
"ctb0631";"PC-88";NA;NA;"A";NA;NA;NA;455;355;190;18,7;13,3;5,1;NA;NA
"ctb0631";"PC-89";NA;NA;"Bt";50;60;NA;455;220;325;16,5;10,3;5,7;NA;NA
"ctb0631";"PC-9";"1";"18794";"A";0;30;1000;520;240;240;21,8;15,7;4,4;NA;NA
"ctb0631";"PC-9";"2";"18795";"B";40;60;1000;580;250;170;5,9;7,3;4,9;NA;NA
"ctb0631";"PC-90";"NULL";NA;"(B)";0;20;NA;400;407;193;5,97;23,2;5,7;NA;NA
"ctb0631";"PC-91";NA;NA;"(B)";45;80;NA;580;245;175;33,3;23,3;6,8;NA;NA
"ctb0631";"PC-92";NA;NA;"(B)";30;50;NA;145;370;485;11,25;10,5;6,6;NA;NA
"ctb0631";"PC-93";"NULL";NA;"(B)2";0;25;NA;236,763236763237;306,693306693307;456,543456543457;8,03;7,7;5,7;NA;NA
"ctb0631";"PC-94";NA;NA;"A";0;25;NA;560;310;130;18,75;8,6;5,3;NA;NA
"ctb0631";"PC-95";NA;NA;"(B)";80;100;NA;725;185;90;17,95;12;5,3;NA;NA
"ctb0631";"PC-96";NA;NA;"A";0;20;NA;700;235;65;20,7;14,1;4,8;NA;NA
"ctb0631";"PC-97";NA;NA;"A";NA;NA;NA;745;180;75;18,75;9,8;5,5;NA;NA
"ctb0631";"PC-98";NA;NA;"A";0;20;NA;614,285714285714;295,238095238095;90,4761904761905;19,35;14,6;4,8;NA;NA
"ctb0631";"PC-99";NA;NA;"A";0;50;NA;635;300;65;25,35;17,6;4,9;NA;NA
"ctb0631";"Perfil-1";"1";"18715";"1";3;0;1000;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0631";"Perfil-1";"2";"18716";"A11";0;16;1000;400;270;330;63,9;25,6;4,3;0,72;NA
"ctb0631";"Perfil-1";"3";"18717";"A12";16;42;1000;460;220;320;14,5;21,4;4,7;0,73;NA
"ctb0631";"Perfil-1";"4";"18718";"A13";42;64;990;540;150;310;25;16,6;4,8;0,94;NA
"ctb0631";"Perfil-1";"5";"18719";"A3";64;81;990;570;150;280;21,9;13,3;4,9;1;NA
"ctb0631";"Perfil-1";"6";"18720";"B1";81;101;990;570;150;280;11,7;7,3;5;1,02;NA
"ctb0631";"Perfil-1";"7";"18721";"B21";101;140;1000;592,233009708738;145,631067961165;262,135922330097;6,3;3,5;5,4;1,2;NA
"ctb0631";"Perfil-1";"8";"18722";"B22";140;230;1000;630;120;250;3,1;3,3;5,4;1,21;NA
"ctb0631";"Perfil-1";"9";"18723";"B3";230;310;990;630;150;220;1,5;5,2;5,1;NA;NA
"ctb0631";"Perfil-1";"10";"18724";"C1";310;360;1000;430;150;420;1,6;4,8;5;NA;NA
"ctb0631";"Perfil-1";"11";"18725";"C2";360;410;990;340;150;510;1,1;4,1;5;NA;NA
"ctb0631";"Perfil-10";"1";"18841";"O1";-2;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ctb0631";"Perfil-10";"2";"18842";"A1";0;9;1000;260;30;710;9,2;4,4;5,7;NA;NA
"ctb0631";"Perfil-10";"3";"18843";"B1";9;42;1000;370;20;610;4;3;4,6;NA;NA
